dataset,seed,method,model_type,val_auroc,val_accuracy,test_auroc,test_accuracy,duration_s,energy_kwh,best_config
adult_income,1234,acrs_normal,rf,0.8915,0.8475,0.9114,0.8618,105.7,0.011972,"{""n_estimators"": 500, ""max_depth"": 24, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6308462119317721}"
adult_income,2345,acrs_normal,rf,0.9256,0.8598,0.898,0.8321,31.2,0.003533,"{""n_estimators"": 144, ""max_depth"": 30, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8038039934131536}"
adult_income,3456,acrs_normal,rf,0.9127,0.868,0.8862,0.8628,97.8,0.011067,"{""n_estimators"": 500, ""max_depth"": 15, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 1.0}"
adult_income,42,acrs_normal,rf,0.9078,0.8567,0.9093,0.8557,32.7,0.003704,"{""n_estimators"": 143, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.8486840145296819}"
adult_income,456,acrs_normal,rf,0.9155,0.8557,0.9059,0.8526,47.7,0.005397,"{""n_estimators"": 209, ""max_depth"": 13, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7563283993572254}"
adult_income,4567,acrs_normal,rf,0.901,0.8393,0.8909,0.8393,16.1,0.001827,"{""n_estimators"": 50, ""max_depth"": 11, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""max_samples"": 0.8659888317321198}"
adult_income,5678,acrs_normal,rf,0.91,0.8485,0.8958,0.8495,19.9,0.002245,"{""n_estimators"": 69, ""max_depth"": 28, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7651940477429102}"
adult_income,6789,acrs_normal,rf,0.9207,0.869,0.8935,0.8414,29.1,0.003287,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5}"
adult_income,789,acrs_normal,rf,0.9171,0.8659,0.9139,0.868,63.4,0.007182,"{""n_estimators"": 292, ""max_depth"": 19, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.6230805976811459}"
adult_income,123,acrs_normal_shrink,rf,0.8921,0.8352,0.8953,0.8485,17.5,0.001981,"{""n_estimators"": 65, ""max_depth"": 22, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.7717570641581326}"
adult_income,1234,acrs_normal_shrink,rf,0.8912,0.8485,0.9117,0.8618,104.9,0.011879,"{""n_estimators"": 491, ""max_depth"": 29, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6308462119317721}"
adult_income,2345,acrs_normal_shrink,rf,0.9252,0.8618,0.8969,0.8332,23.6,0.002679,"{""n_estimators"": 100, ""max_depth"": 20, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.8404894598571702}"
adult_income,3456,acrs_normal_shrink,rf,0.9133,0.8659,0.8836,0.8567,78.2,0.008851,"{""n_estimators"": 330, ""max_depth"": 18, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 1.0}"
adult_income,42,acrs_normal_shrink,rf,0.9088,0.8588,0.91,0.8557,22.9,0.002594,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
adult_income,456,acrs_normal_shrink,rf,0.9159,0.8495,0.9031,0.8567,72.5,0.008208,"{""n_estimators"": 371, ""max_depth"": 20, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.8774249907380549}"
adult_income,4567,acrs_normal_shrink,rf,0.9015,0.8424,0.8901,0.8352,14.7,0.001664,"{""n_estimators"": 50, ""max_depth"": 11, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.5845019152491067}"
adult_income,5678,acrs_normal_shrink,rf,0.9104,0.8588,0.8982,0.8506,19.6,0.002218,"{""n_estimators"": 69, ""max_depth"": 28, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.7651940477429102}"
adult_income,6789,acrs_normal_shrink,rf,0.9214,0.868,0.8876,0.8362,18.4,0.00208,"{""n_estimators"": 50, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.5658378418506822}"
adult_income,789,acrs_normal_shrink,rf,0.9155,0.8649,0.9137,0.8567,67.3,0.00761,"{""n_estimators"": 315, ""max_depth"": 21, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.5836445532856583}"
adult_income,123,acrs_shrink,rf,0.8926,0.8352,0.8948,0.8495,87.7,0.009934,"{""n_estimators"": 421, ""max_depth"": 22, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.7590825184263571}"
adult_income,1234,acrs_shrink,rf,0.8911,0.8485,0.912,0.8649,38.7,0.004387,"{""n_estimators"": 68, ""max_depth"": 21, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.6308462119317721}"
adult_income,2345,acrs_shrink,rf,0.9253,0.8618,0.8987,0.826,28.1,0.003182,"{""n_estimators"": 100, ""max_depth"": 17, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.6232803277844345}"
adult_income,3456,acrs_shrink,rf,0.9146,0.8721,0.8925,0.8608,84.1,0.009522,"{""n_estimators"": 322, ""max_depth"": 15, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8465571756203253}"
adult_income,42,acrs_shrink,rf,0.9085,0.8557,0.9096,0.8547,61.1,0.006917,"{""n_estimators"": 314, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.5319086280520877}"
adult_income,456,acrs_shrink,rf,0.9166,0.8485,0.9034,0.8547,53.7,0.006084,"{""n_estimators"": 288, ""max_depth"": 24, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.8774249907380549}"
adult_income,4567,acrs_shrink,rf,0.9041,0.8444,0.8978,0.8485,40.9,0.004623,"{""n_estimators"": 179, ""max_depth"": 16, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.6652485291574375}"
adult_income,5678,acrs_shrink,rf,0.9104,0.8567,0.8969,0.8475,23.3,0.00264,"{""n_estimators"": 69, ""max_depth"": 28, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7651940477429102}"
adult_income,6789,acrs_shrink,rf,0.9216,0.869,0.8935,0.8465,31.3,0.003539,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6679284673688749}"
adult_income,789,acrs_shrink,rf,0.9158,0.8628,0.9154,0.8618,83.0,0.00939,"{""n_estimators"": 389, ""max_depth"": 20, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.5836445532856583}"
adult_income,123,bo,rf,0.8942,0.8383,0.897,0.8465,69.7,0.007896,"{""n_estimators"": 308, ""max_depth"": 17, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5995863122512434}"
adult_income,1234,bo,rf,0.8906,0.8495,0.9125,0.8618,74.5,0.008449,"{""n_estimators"": 465, ""max_depth"": 28, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.7258909492144638}"
adult_income,2345,bo,rf,0.9261,0.8639,0.9,0.8373,89.0,0.010084,"{""n_estimators"": 432, ""max_depth"": 20, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8135656705180736}"
adult_income,3456,bo,rf,0.9148,0.8751,0.8903,0.8567,73.8,0.008362,"{""n_estimators"": 223, ""max_depth"": 29, ""min_samples_split"": 18, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8173722372205708}"
adult_income,42,bo,rf,0.9105,0.8536,0.9086,0.8598,89.7,0.010153,"{""n_estimators"": 488, ""max_depth"": 13, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5811185411531016}"
adult_income,456,bo,rf,0.918,0.8577,0.9053,0.8557,69.7,0.007902,"{""n_estimators"": 260, ""max_depth"": 26, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7524209812018133}"
adult_income,4567,bo,rf,0.9047,0.8475,0.8963,0.8465,53.1,0.006015,"{""n_estimators"": 234, ""max_depth"": 25, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.6313554147621045}"
adult_income,5678,bo,rf,0.9104,0.8557,0.899,0.8516,60.7,0.006861,"{""n_estimators"": 317, ""max_depth"": 20, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.9065201988918627}"
adult_income,6789,bo,rf,0.9207,0.8659,0.8929,0.8434,66.4,0.007516,"{""n_estimators"": 315, ""max_depth"": 21, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.7003757104479477}"
adult_income,789,bo,rf,0.918,0.8649,0.9127,0.8669,53.3,0.006033,"{""n_estimators"": 84, ""max_depth"": 24, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.873326091244725}"
adult_income,123,cmaes,rf,0.8926,0.8352,0.8951,0.8444,67.8,0.00768,"{""n_estimators"": 326, ""max_depth"": 17, ""min_samples_split"": 17, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.7874878326339723}"
adult_income,1234,cmaes,rf,0.8909,0.8506,0.9104,0.8577,56.9,0.006445,"{""n_estimators"": 353, ""max_depth"": 18, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.6108521615936722}"
adult_income,2345,cmaes,rf,0.9249,0.8588,0.8999,0.8301,65.5,0.00742,"{""n_estimators"": 396, ""max_depth"": 22, ""min_samples_split"": 18, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.729541431075034}"
adult_income,3456,cmaes,rf,0.9138,0.871,0.8895,0.8639,82.8,0.009365,"{""n_estimators"": 468, ""max_depth"": 20, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8073040465476402}"
adult_income,42,cmaes,rf,0.9108,0.8557,0.9115,0.8618,79.0,0.008948,"{""n_estimators"": 415, ""max_depth"": 18, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.6225954867245413}"
adult_income,456,cmaes,rf,0.9172,0.8547,0.9047,0.8547,70.5,0.007978,"{""n_estimators"": 328, ""max_depth"": 24, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8123270980362403}"
adult_income,4567,cmaes,rf,0.9047,0.8506,0.8959,0.8434,59.9,0.006772,"{""n_estimators"": 178, ""max_depth"": 19, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7036446731067506}"
adult_income,5678,cmaes,rf,0.9095,0.8547,0.8996,0.8547,47.5,0.005371,"{""n_estimators"": 273, ""max_depth"": 18, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.6649050231792394}"
adult_income,6789,cmaes,rf,0.9207,0.8618,0.8881,0.8362,60.8,0.006866,"{""n_estimators"": 249, ""max_depth"": 14, ""min_samples_split"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.8503240285810234}"
adult_income,789,cmaes,rf,0.9169,0.8659,0.9146,0.8639,57.6,0.006531,"{""n_estimators"": 120, ""max_depth"": 23, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9212103456495289}"
adult_income,123,rs,rf,0.8931,0.8383,0.8954,0.8434,60.3,0.006836,"{""n_estimators"": 411, ""max_depth"": 14, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7261702550111924}"
adult_income,1234,rs,rf,0.8914,0.8495,0.9126,0.8608,61.5,0.006967,"{""n_estimators"": 330, ""max_depth"": 16, ""min_samples_split"": 17, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7377832865418208}"
adult_income,2345,rs,rf,0.9253,0.8618,0.8989,0.8291,62.1,0.007046,"{""n_estimators"": 442, ""max_depth"": 15, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7714088587460142}"
adult_income,3456,rs,rf,0.9142,0.8741,0.89,0.8618,63.3,0.007169,"{""n_estimators"": 389, ""max_depth"": 30, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8313409975814121}"
adult_income,42,rs,rf,0.9094,0.8526,0.908,0.8536,60.4,0.006839,"{""n_estimators"": 281, ""max_depth"": 19, ""min_samples_split"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9041986740582306}"
adult_income,456,rs,rf,0.9155,0.8547,0.9054,0.8536,65.5,0.007412,"{""n_estimators"": 370, ""max_depth"": 17, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.9181790904154675}"
adult_income,4567,rs,rf,0.9033,0.8444,0.8963,0.8485,66.1,0.007465,"{""n_estimators"": 375, ""max_depth"": 15, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.683150440749239}"
adult_income,5678,rs,rf,0.9092,0.8639,0.9011,0.8516,62.4,0.007054,"{""n_estimators"": 305, ""max_depth"": 13, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9527041622713581}"
adult_income,6789,rs,rf,0.9202,0.8649,0.8926,0.8383,63.3,0.007147,"{""n_estimators"": 383, ""max_depth"": 22, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.5126979821778161}"
adult_income,789,rs,rf,0.9173,0.8628,0.9171,0.8588,62.1,0.007037,"{""n_estimators"": 150, ""max_depth"": 26, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5277320313993306}"
bank_marketing,123,acrs,mlp,0.9124,0.9093,0.9029,0.9105,327.7,0.037125,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 7, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
bank_marketing,1234,acrs,mlp,0.9219,0.9015,0.8833,0.8884,654.3,0.074154,"{""learning_rate"": 0.004360109455220119, ""batch_size_exp"": 6, ""hidden_dim"": 117, ""dropout"": 0.15235386369691767, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
bank_marketing,2345,acrs,mlp,0.9199,0.8971,0.8805,0.8829,1270.1,0.143849,"{""learning_rate"": 0.09854245671431375, ""batch_size_exp"": 4, ""hidden_dim"": 63, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 1.4913389012674386e-06, ""activation"": ""relu""}"
bank_marketing,3456,acrs,mlp,0.8983,0.8861,0.8964,0.9006,2218.4,0.251289,"{""learning_rate"": 0.0010918522323369324, ""batch_size_exp"": 5, ""hidden_dim"": 155, ""dropout"": 0.39930406535214596, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""relu""}"
bank_marketing,42,acrs,mlp,0.9219,0.9159,0.9014,0.9105,548.4,0.062097,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 76, ""dropout"": 0.42929895995569123, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0006099321139745851, ""activation"": ""tanh""}"
bank_marketing,456,acrs,mlp,0.9358,0.9126,0.9187,0.9061,930.0,0.105442,"{""learning_rate"": 8.517238511518293e-05, ""batch_size_exp"": 5, ""hidden_dim"": 230, ""dropout"": 0.06202840304982771, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
bank_marketing,4567,acrs,mlp,0.8873,0.906,0.8887,0.9039,2334.4,0.264348,"{""learning_rate"": 3.1704818726513384e-05, ""batch_size_exp"": 5, ""hidden_dim"": 239, ""dropout"": 0.11304778695853418, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""relu""}"
bank_marketing,5678,acrs,mlp,0.9285,0.9071,0.8886,0.905,546.5,0.061897,"{""learning_rate"": 0.04576747196022127, ""batch_size_exp"": 6, ""hidden_dim"": 182, ""dropout"": 0.29981865565238974, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 5.1389614835812856e-05, ""activation"": ""relu""}"
bank_marketing,6789,acrs,mlp,0.9255,0.9126,0.9012,0.9039,268.4,0.030374,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 7, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0010377090768652873, ""activation"": ""relu""}"
bank_marketing,789,acrs,mlp,0.9064,0.8982,0.9016,0.905,802.7,0.090956,"{""learning_rate"": 0.0022662526561249775, ""batch_size_exp"": 7, ""hidden_dim"": 88, ""dropout"": 0.4325337972155922, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0327765408655496e-06, ""activation"": ""relu""}"
bank_marketing,123,acrs_normal,mlp,0.9104,0.9027,0.9067,0.9083,283.5,0.032111,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 2.4386011541929943e-06, ""activation"": ""relu""}"
bank_marketing,1234,acrs_normal,mlp,0.9228,0.906,0.8822,0.8895,294.5,0.033369,"{""learning_rate"": 0.015727322374568156, ""batch_size_exp"": 7, ""hidden_dim"": 117, ""dropout"": 0.5, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0000000000000004e-06, ""activation"": ""relu""}"
bank_marketing,2345,acrs_normal,mlp,0.9232,0.896,0.8803,0.8818,1025.1,0.116151,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 137, ""dropout"": 0.4432384072939274, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.010000000000000004, ""activation"": ""relu""}"
bank_marketing,3456,acrs_normal,mlp,0.8971,0.8993,0.8855,0.8928,1438.6,0.162911,"{""learning_rate"": 0.0007140343883752076, ""batch_size_exp"": 5, ""hidden_dim"": 73, ""dropout"": 0.29598142097543345, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""tanh""}"
bank_marketing,42,acrs_normal,mlp,0.922,0.8993,0.8923,0.895,551.2,0.062417,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 54, ""dropout"": 0.42929895995569123, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""relu""}"
bank_marketing,456,acrs_normal,mlp,0.9357,0.9181,0.9236,0.9138,914.8,0.103723,"{""learning_rate"": 0.00011117752294488594, ""batch_size_exp"": 5, ""hidden_dim"": 132, ""dropout"": 0.06202840304982771, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
bank_marketing,4567,acrs_normal,mlp,0.8873,0.8993,0.8914,0.9072,572.3,0.064802,"{""learning_rate"": 0.0001771984146293573, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.0, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""relu""}"
