dataset,seed,method,model_type,val_auroc,val_accuracy,test_auroc,test_accuracy,duration_s,energy_kwh,best_config
diabetes,456,rs,mlp,0.8646,0.7662,0.8306,0.7727,271.3,0.031504,"{""learning_rate"": 0.0743637096068516, ""batch_size_exp"": 5, ""hidden_dim"": 126, ""dropout"": 0.3789765361079719, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.2620976311438318e-06, ""activation"": ""tanh""}"
diabetes,4567,rs,mlp,0.8743,0.7857,0.7752,0.7338,225.0,0.026091,"{""learning_rate"": 0.04870459015525633, ""batch_size_exp"": 6, ""hidden_dim"": 129, ""dropout"": 0.48490702801127744, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0001159672697500923, ""activation"": ""relu""}"
diabetes,5678,rs,mlp,0.8591,0.7792,0.843,0.7662,202.9,0.023544,"{""learning_rate"": 0.0006604087436906002, ""batch_size_exp"": 6, ""hidden_dim"": 34, ""dropout"": 0.3949079413479048, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0007537105193644493, ""activation"": ""tanh""}"
diabetes,6789,rs,mlp,0.842,0.7857,0.825,0.7792,276.9,0.032191,"{""learning_rate"": 0.0002765625599399396, ""batch_size_exp"": 6, ""hidden_dim"": 120, ""dropout"": 0.2760394318380622, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 3.906056517237943e-05, ""activation"": ""relu""}"
diabetes,789,rs,mlp,0.8635,0.7662,0.7744,0.7468,215.5,0.025006,"{""learning_rate"": 0.02491219657003554, ""batch_size_exp"": 4, ""hidden_dim"": 110, ""dropout"": 0.3863706769656874, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 4.4747502975915987e-05, ""activation"": ""tanh""}"
diabetes,123,acrs,rf,0.8541,0.7532,0.8598,0.7532,66.7,0.007757,"{""n_estimators"": 246, ""max_depth"": 22, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.5921859053493348}"
diabetes,1234,acrs,rf,0.8515,0.7468,0.8343,0.7662,85.5,0.009907,"{""n_estimators"": 491, ""max_depth"": 27, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.5300686563771146}"
diabetes,2345,acrs,rf,0.845,0.7922,0.83,0.7857,33.0,0.003827,"{""n_estimators"": 140, ""max_depth"": 17, ""min_samples_split"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8038039934131536}"
diabetes,3456,acrs,rf,0.863,0.7532,0.8367,0.7727,80.3,0.009334,"{""n_estimators"": 451, ""max_depth"": 15, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.8496717783390962}"
diabetes,42,acrs,rf,0.8796,0.7792,0.8243,0.7338,25.9,0.003004,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.6561833206910206}"
diabetes,456,acrs,rf,0.8611,0.7468,0.8344,0.7727,43.4,0.005038,"{""n_estimators"": 209, ""max_depth"": 16, ""min_samples_split"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.8774249907380549}"
diabetes,4567,acrs,rf,0.8587,0.7597,0.7889,0.7403,46.7,0.005418,"{""n_estimators"": 227, ""max_depth"": 3, ""min_samples_split"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.5845019152491067}"
diabetes,5678,acrs,rf,0.8598,0.7662,0.8574,0.7662,23.6,0.002734,"{""n_estimators"": 69, ""max_depth"": 22, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.8814989087894711}"
diabetes,6789,acrs,rf,0.8196,0.7468,0.8124,0.7273,28.6,0.003321,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5088328989453657}"
diabetes,789,acrs,rf,0.84,0.7468,0.8011,0.7468,69.5,0.008082,"{""n_estimators"": 384, ""max_depth"": 5, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.5836445532856583}"
diabetes,123,acrs_normal,rf,0.8563,0.7727,0.8587,0.7532,15.1,0.001771,"{""n_estimators"": 56, ""max_depth"": 22, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.7330367545074633}"
diabetes,1234,acrs_normal,rf,0.8487,0.7532,0.8285,0.7857,91.5,0.010599,"{""n_estimators"": 500, ""max_depth"": 30, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.6308462119317721}"
diabetes,2345,acrs_normal,rf,0.8478,0.7987,0.8278,0.7662,22.4,0.002601,"{""n_estimators"": 100, ""max_depth"": 9, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.8038039934131536}"
diabetes,3456,acrs_normal,rf,0.8665,0.7532,0.8374,0.7532,71.8,0.008355,"{""n_estimators"": 352, ""max_depth"": 15, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""max_samples"": 0.9064130370969817}"
diabetes,42,acrs_normal,rf,0.8754,0.7857,0.8174,0.7403,19.8,0.002295,"{""n_estimators"": 50, ""max_depth"": 18, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.7635678214791892}"
diabetes,456,acrs_normal,rf,0.8589,0.7468,0.8328,0.7597,41.9,0.004859,"{""n_estimators"": 209, ""max_depth"": 16, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.8774249907380549}"
diabetes,4567,acrs_normal,rf,0.855,0.7662,0.792,0.7208,39.6,0.004599,"{""n_estimators"": 161, ""max_depth"": 14, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.5845019152491067}"
diabetes,5678,acrs_normal,rf,0.8572,0.7727,0.8596,0.7792,18.1,0.002108,"{""n_estimators"": 69, ""max_depth"": 28, ""min_samples_split"": 18, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7651940477429102}"
diabetes,6789,acrs_normal,rf,0.8244,0.7403,0.8067,0.7662,24.6,0.002858,"{""n_estimators"": 113, ""max_depth"": 10, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5}"
diabetes,789,acrs_normal,rf,0.8383,0.7532,0.803,0.7532,61.6,0.007147,"{""n_estimators"": 330, ""max_depth"": 5, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.5836445532856583}"
diabetes,123,bo,rf,0.8543,0.7857,0.8539,0.7662,62.3,0.007224,"{""n_estimators"": 282, ""max_depth"": 25, ""min_samples_split"": 19, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.9482695470468331}"
diabetes,1234,bo,rf,0.8498,0.7532,0.8276,0.7792,62.7,0.007271,"{""n_estimators"": 101, ""max_depth"": 24, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.9171312152434501}"
diabetes,2345,bo,rf,0.843,0.7727,0.8287,0.7597,40.8,0.004726,"{""n_estimators"": 222, ""max_depth"": 22, ""min_samples_split"": 2, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.6237787325646028}"
diabetes,3456,bo,rf,0.8769,0.7727,0.8252,0.7792,44.8,0.005198,"{""n_estimators"": 64, ""max_depth"": 27, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.9938557746985635}"
diabetes,42,bo,rf,0.8744,0.8052,0.8263,0.7468,45.5,0.005286,"{""n_estimators"": 158, ""max_depth"": 7, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.551796377490045}"
diabetes,456,bo,rf,0.8598,0.7662,0.837,0.7727,54.9,0.00637,"{""n_estimators"": 255, ""max_depth"": 21, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.6764539458201447}"
diabetes,4567,bo,rf,0.8556,0.7662,0.7967,0.7273,52.8,0.00612,"{""n_estimators"": 388, ""max_depth"": 21, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""max_samples"": 0.5214329208259653}"
diabetes,5678,bo,rf,0.8574,0.7532,0.853,0.7727,61.7,0.007145,"{""n_estimators"": 350, ""max_depth"": 26, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.5520020153905096}"
diabetes,6789,bo,rf,0.8202,0.7468,0.812,0.7662,45.6,0.005287,"{""n_estimators"": 66, ""max_depth"": 13, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.563971868917389}"
diabetes,789,bo,rf,0.8435,0.7532,0.8009,0.7597,55.0,0.006391,"{""n_estimators"": 202, ""max_depth"": 6, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5570197468445979}"
diabetes,123,cmaes,rf,0.8576,0.7727,0.8617,0.7597,64.3,0.007512,"{""n_estimators"": 313, ""max_depth"": 12, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.8689111457714267}"
diabetes,1234,cmaes,rf,0.8511,0.7662,0.8269,0.7857,53.0,0.006147,"{""n_estimators"": 284, ""max_depth"": 21, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.560013844625584}"
diabetes,2345,cmaes,rf,0.8415,0.7987,0.8317,0.7532,54.3,0.006302,"{""n_estimators"": 277, ""max_depth"": 14, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.5652159158894491}"
diabetes,3456,cmaes,rf,0.8667,0.7727,0.8298,0.7532,45.5,0.005286,"{""n_estimators"": 55, ""max_depth"": 16, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.7597329070608959}"
diabetes,42,cmaes,rf,0.8744,0.7857,0.8198,0.7403,63.4,0.007358,"{""n_estimators"": 387, ""max_depth"": 20, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.528268913717597}"
diabetes,456,cmaes,rf,0.8589,0.7468,0.8337,0.7792,57.5,0.006683,"{""n_estimators"": 325, ""max_depth"": 14, ""min_samples_split"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.6579965222060357}"
diabetes,4567,cmaes,rf,0.8531,0.7597,0.7913,0.7208,63.8,0.007395,"{""n_estimators"": 299, ""max_depth"": 13, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.6979646966667145}"
diabetes,5678,cmaes,rf,0.8585,0.7532,0.8606,0.7727,55.6,0.006443,"{""n_estimators"": 279, ""max_depth"": 3, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.6109479629826288}"
diabetes,6789,cmaes,rf,0.8137,0.7338,0.8139,0.7208,52.9,0.006155,"{""n_estimators"": 138, ""max_depth"": 13, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.6985283985622166}"
diabetes,789,cmaes,rf,0.8389,0.7597,0.7961,0.7727,39.0,0.004522,"{""n_estimators"": 223, ""max_depth"": 19, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.7014986357728353}"
diabetes,123,rs,rf,0.8517,0.7727,0.8535,0.7792,53.2,0.006232,"{""n_estimators"": 431, ""max_depth"": 6, ""min_samples_split"": 13, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9375622669366124}"
diabetes,1234,rs,rf,0.8543,0.7468,0.8215,0.7662,54.2,0.006275,"{""n_estimators"": 148, ""max_depth"": 28, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7973123899672244}"
diabetes,2345,rs,rf,0.8389,0.7792,0.83,0.7468,54.6,0.006327,"{""n_estimators"": 275, ""max_depth"": 24, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.919634361071607}"
diabetes,3456,rs,rf,0.8687,0.7597,0.8389,0.7727,55.2,0.006422,"{""n_estimators"": 113, ""max_depth"": 14, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.627492660122629}"
diabetes,42,rs,rf,0.8754,0.7857,0.8239,0.7273,52.4,0.006076,"{""n_estimators"": 150, ""max_depth"": 29, ""min_samples_split"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.5368982823676994}"
diabetes,456,rs,rf,0.8574,0.7532,0.8441,0.7727,57.2,0.006645,"{""n_estimators"": 442, ""max_depth"": 11, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.6650129733685741}"
diabetes,4567,rs,rf,0.852,0.7662,0.7957,0.7338,56.7,0.006579,"{""n_estimators"": 404, ""max_depth"": 12, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.5027340243864176}"
diabetes,5678,rs,rf,0.8574,0.7468,0.855,0.7597,54.4,0.006314,"{""n_estimators"": 94, ""max_depth"": 3, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.70155553301011}"
diabetes,6789,rs,rf,0.8163,0.7468,0.8146,0.7403,55.1,0.006405,"{""n_estimators"": 307, ""max_depth"": 12, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5615668097269049}"
diabetes,789,rs,rf,0.8402,0.7727,0.7965,0.7597,54.5,0.006324,"{""n_estimators"": 62, ""max_depth"": 24, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.6048790425717294}"
german_credit,123,acrs,mlp,0.8607,0.785,0.7282,0.735,93.7,0.010889,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 6, ""hidden_dim"": 35, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
german_credit,1234,acrs,mlp,0.8431,0.78,0.7252,0.69,74.1,0.008392,"{""learning_rate"": 0.08068616365861285, ""batch_size_exp"": 4, ""hidden_dim"": 117, ""dropout"": 0.4616231168819777, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
german_credit,2345,acrs,mlp,0.803,0.725,0.7968,0.725,468.3,0.053065,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 137, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 1.4913389012674386e-06, ""activation"": ""relu""}"
german_credit,3456,acrs,mlp,0.7926,0.725,0.7425,0.695,640.9,0.072587,"{""learning_rate"": 0.0010918522323369324, ""batch_size_exp"": 5, ""hidden_dim"": 90, ""dropout"": 0.29598142097543345, ""num_layers"": 2, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""tanh""}"
german_credit,42,acrs,mlp,0.8325,0.785,0.7235,0.69,173.4,0.020167,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 4, ""hidden_dim"": 131, ""dropout"": 0.3158321995610324, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""tanh""}"
german_credit,456,acrs,mlp,0.8295,0.82,0.7246,0.72,262.7,0.029771,"{""learning_rate"": 0.004331615068102638, ""batch_size_exp"": 5, ""hidden_dim"": 174, ""dropout"": 0.06202840304982771, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00010884951629201858, ""activation"": ""relu""}"
german_credit,4567,acrs,mlp,0.8473,0.785,0.8131,0.75,133.3,0.015086,"{""learning_rate"": 0.0006418239668983143, ""batch_size_exp"": 7, ""hidden_dim"": 169, ""dropout"": 0.141688486376161, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.002047680697287566, ""activation"": ""tanh""}"
german_credit,5678,acrs,mlp,0.8132,0.75,0.765,0.755,150.1,0.017029,"{""learning_rate"": 0.049125536182949445, ""batch_size_exp"": 6, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
german_credit,6789,acrs,mlp,0.836,0.76,0.7154,0.685,127.2,0.014417,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 5, ""hidden_dim"": 134, ""dropout"": 0.34252099190500357, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.005286556590179865, ""activation"": ""relu""}"
german_credit,789,acrs,mlp,0.8306,0.79,0.7462,0.71,603.6,0.068335,"{""learning_rate"": 0.00014642168794711365, ""batch_size_exp"": 4, ""hidden_dim"": 142, ""dropout"": 0.31592304828168233, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.6752840548373074e-06, ""activation"": ""relu""}"
german_credit,123,acrs_normal,mlp,0.8658,0.8,0.715,0.71,54.3,0.006315,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 7, ""hidden_dim"": 44, ""dropout"": 0.07373975812400085, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
german_credit,1234,acrs_normal,mlp,0.848,0.785,0.7348,0.71,57.9,0.006556,"{""learning_rate"": 0.030286760494627803, ""batch_size_exp"": 7, ""hidden_dim"": 226, ""dropout"": 0.5, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
german_credit,2345,acrs_normal,mlp,0.7976,0.735,0.827,0.75,243.8,0.027623,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 95, ""dropout"": 0.31810954359210647, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 9.682876784425315e-05, ""activation"": ""relu""}"
german_credit,3456,acrs_normal,mlp,0.7971,0.765,0.7719,0.75,330.3,0.037408,"{""learning_rate"": 0.0007140343883752076, ""batch_size_exp"": 5, ""hidden_dim"": 156, ""dropout"": 0.3984412015010074, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00034825759767766976, ""activation"": ""tanh""}"
german_credit,42,acrs_normal,mlp,0.8529,0.795,0.7219,0.695,64.0,0.007442,"{""learning_rate"": 0.10000000000000002, ""batch_size_exp"": 6, ""hidden_dim"": 49, ""dropout"": 0.42929895995569123, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""tanh""}"
german_credit,456,acrs_normal,mlp,0.8143,0.79,0.756,0.74,204.9,0.023215,"{""learning_rate"": 0.000756298044469306, ""batch_size_exp"": 5, ""hidden_dim"": 132, ""dropout"": 0.019785773793368974, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.009133443394665687, ""activation"": ""relu""}"
german_credit,4567,acrs_normal,mlp,0.8507,0.795,0.8088,0.775,169.2,0.019154,"{""learning_rate"": 0.00017868365079038608, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.2776510779742106, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00011405640704389331, ""activation"": ""tanh""}"
german_credit,5678,acrs_normal,mlp,0.8087,0.78,0.6771,0.695,184.1,0.020879,"{""learning_rate"": 0.029563855069726242, ""batch_size_exp"": 4, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0009266283843305831, ""activation"": ""tanh""}"
german_credit,6789,acrs_normal,mlp,0.8371,0.755,0.715,0.725,72.3,0.008187,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 6, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00017900847726307623, ""activation"": ""relu""}"
german_credit,789,acrs_normal,mlp,0.8215,0.725,0.7563,0.725,740.0,0.083802,"{""learning_rate"": 2.413840525310991e-05, ""batch_size_exp"": 5, ""hidden_dim"": 79, ""dropout"": 0.0, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0327765408655496e-06, ""activation"": ""relu""}"
german_credit,123,bo,mlp,0.8571,0.815,0.7283,0.745,420.8,0.047779,"{""learning_rate"": 0.06375180473227435, ""batch_size_exp"": 4, ""hidden_dim"": 119, ""dropout"": 0.42731847455505423, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.00011140257121596198, ""activation"": ""tanh""}"
german_credit,1234,bo,mlp,0.839,0.765,0.7306,0.695,204.9,0.023204,"{""learning_rate"": 0.006113522153946084, ""batch_size_exp"": 6, ""hidden_dim"": 173, ""dropout"": 0.09647282731033903, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.007697943809176928, ""activation"": ""tanh""}"
german_credit,2345,bo,mlp,0.805,0.735,0.8054,0.745,278.7,0.031575,"{""learning_rate"": 0.004391139527071558, ""batch_size_exp"": 5, ""hidden_dim"": 182, ""dropout"": 0.11497171106868986, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 3.0252677622432584e-06, ""activation"": ""relu""}"
german_credit,3456,bo,mlp,0.8106,0.78,0.6868,0.7,244.9,0.027755,"{""learning_rate"": 0.03797785201571719, ""batch_size_exp"": 6, ""hidden_dim"": 235, ""dropout"": 0.4102225531168401, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.001312225112415367, ""activation"": ""tanh""}"
german_credit,42,bo,mlp,0.8526,0.755,0.7619,0.73,205.2,0.023993,"{""learning_rate"": 7.785229321090885e-05, ""batch_size_exp"": 5, ""hidden_dim"": 88, ""dropout"": 0.091323353056228, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.006558686953454449, ""activation"": ""relu""}"
german_credit,456,bo,mlp,0.8269,0.79,0.7517,0.7,221.1,0.025119,"{""learning_rate"": 0.029698452117171092, ""batch_size_exp"": 6, ""hidden_dim"": 246, ""dropout"": 0.4667679118209817, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00033862278018094324, ""activation"": ""relu""}"
german_credit,4567,bo,mlp,0.8593,0.805,0.8238,0.775,623.5,0.070631,"{""learning_rate"": 3.4717267390314276e-05, ""batch_size_exp"": 4, ""hidden_dim"": 135, ""dropout"": 0.2706069622104642, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.006012202270063175, ""activation"": ""tanh""}"
german_credit,5678,bo,mlp,0.8055,0.755,0.7492,0.755,146.4,0.016586,"{""learning_rate"": 0.002020257659742281, ""batch_size_exp"": 7, ""hidden_dim"": 102, ""dropout"": 0.3344560951028847, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0007162151595279503, ""activation"": ""tanh""}"
german_credit,6789,bo,mlp,0.8448,0.78,0.7232,0.745,408.3,0.046304,"{""learning_rate"": 4.400732053429339e-05, ""batch_size_exp"": 5, ""hidden_dim"": 185, ""dropout"": 0.30718076936435323, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00047250174725775476, ""activation"": ""tanh""}"
german_credit,789,bo,mlp,0.8288,0.74,0.7479,0.715,293.2,0.033188,"{""learning_rate"": 0.00028016784465679926, ""batch_size_exp"": 7, ""hidden_dim"": 133, ""dropout"": 0.20635781839290487, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0006847777126160506, ""activation"": ""tanh""}"
german_credit,123,cmaes,mlp,0.8592,0.825,0.726,0.72,235.7,0.026763,"{""learning_rate"": 0.008993488479154542, ""batch_size_exp"": 6, ""hidden_dim"": 154, ""dropout"": 0.20685116636236478, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 7.009717586101948e-05, ""activation"": ""tanh""}"
german_credit,1234,cmaes,mlp,0.8365,0.775,0.7527,0.7,300.3,0.034018,"{""learning_rate"": 0.002769839113411453, ""batch_size_exp"": 5, ""hidden_dim"": 142, ""dropout"": 0.23370363655129364, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0001114523007156139, ""activation"": ""tanh""}"
german_credit,2345,cmaes,mlp,0.7936,0.7,0.7858,0.75,262.8,0.029793,"{""learning_rate"": 0.002147588642063082, ""batch_size_exp"": 6, ""hidden_dim"": 165, ""dropout"": 0.22108634107694758, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0006457700059570576, ""activation"": ""relu""}"
german_credit,3456,cmaes,mlp,0.8058,0.75,0.7687,0.735,295.1,0.033412,"{""learning_rate"": 0.0008441063017183866, ""batch_size_exp"": 5, ""hidden_dim"": 75, ""dropout"": 0.4749402895144197, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 2.840379624755465e-05, ""activation"": ""relu""}"
